"","class","cap.diameter","cap.shape","cap.color","does.bruise.or.bleed","gill.color","stem.height","stem.width","stem.color","has.ring","ring.type","habitat","season"
"366","p",6.93,"x","n","f","w",7.99,14.23,"w","t","p","d","u"
"367","p",8.23,"x","n","f","w",8.2,15.67,"w","t","p","d","a"
"368","p",7.37,"x","n","f","w",7.8,13.6,"w","t","p","d","a"
"369","p",8.49,"p","n","f","w",8.35,15.7,"w","t","p","d","u"
"370","p",7.05,"x","n","f","w",8.63,16.79,"w","t","p","d","a"
"371","p",5.92,"x","n","f","w",7.47,12.44,"w","t","p","d","u"
"372","p",8.91,"x","n","f","w",9.11,16.66,"w","t","p","d","u"
"373","p",8.71,"x","n","f","w",8.8,16.46,"w","t","p","d","u"
"374","p",8.79,"x","n","f","w",8.71,16.44,"w","t","p","d","u"
"375","p",7.09,"p","n","f","w",7.97,11.93,"w","t","p","d","a"
"376","p",8.08,"x","n","f","w",8.22,16.67,"w","t","p","d","u"
"377","p",7.63,"x","n","f","w",7.97,13.44,"w","t","p","d","u"
"378","p",6.39,"x","n","f","w",8.03,13.86,"w","t","p","d","u"
"379","p",6.86,"x","n","f","w",8.04,16.3,"w","t","p","d","u"
"380","p",8.85,"p","n","f","w",8.58,15.18,"w","t","p","d","a"
"381","p",7.73,"p","n","f","w",9.09,16.3,"w","t","p","d","a"
"382","p",5.84,"x","n","f","w",8.14,14.47,"w","t","p","d","u"
"383","p",6.5,"p","n","f","w",8.46,16.14,"w","t","p","d","a"
"384","p",6.58,"x","n","f","w",7.82,14.05,"w","t","p","d","u"
"385","p",7.2,"x","n","f","w",7.69,15.52,"w","t","p","d","a"
"386","p",5.55,"x","n","f","w",7.19,12.25,"w","t","p","d","a"
"387","p",6.63,"x","n","f","w",7.95,15.63,"w","t","p","d","a"
"388","p",6.83,"x","n","f","w",7.8,16.88,"w","t","p","d","u"
"389","p",6.3,"p","n","f","w",7.86,13.85,"w","t","p","d","a"
"390","p",8.82,"x","n","f","w",7.84,13.76,"w","t","p","d","u"
"391","p",7.33,"x","n","f","w",8.29,14.74,"w","t","p","d","u"
"392","p",8.5,"x","n","f","w",6.69,13.83,"w","t","p","d","a"
"393","p",8.07,"x","n","f","w",7.98,15.37,"w","t","p","d","u"
"394","p",6.85,"x","n","f","w",7.83,13.03,"w","t","p","d","u"
"395","p",7.44,"p","n","f","w",8.58,15.59,"w","t","p","d","a"
"396","p",7.19,"x","n","f","w",7.24,17.2,"w","t","p","d","a"
"397","p",7.07,"x","n","f","w",8.82,18.08,"w","t","p","d","a"
"398","p",7.81,"x","n","f","w",8.12,14.57,"w","t","p","d","a"
"399","p",6.08,"x","n","f","w",7.71,14.72,"w","t","p","d","a"
"400","p",8.01,"x","n","f","w",8.81,14.45,"w","t","p","d","a"
"401","p",7.5,"p","n","f","w",8.88,15.87,"w","t","p","d","u"
"402","p",8.47,"x","n","f","w",9.3,16.31,"w","t","p","d","u"
"403","p",6.36,"x","n","f","w",6.01,12.19,"w","t","p","d","a"
"404","p",7.53,"p","n","f","w",8.3,15.86,"w","t","p","d","u"
"405","p",7.62,"p","n","f","w",8.19,15.52,"w","t","p","d","u"
"406","p",6.18,"p","n","f","w",7.98,14.28,"w","t","p","d","u"
"407","p",6.67,"p","n","f","w",9.1,15.35,"w","t","p","d","a"
"408","p",5.61,"x","n","f","w",7.23,10.48,"w","t","p","d","a"
"409","p",8.08,"x","n","f","w",7.87,14.49,"w","t","p","d","a"
"410","p",6.37,"p","n","f","w",8.65,16.68,"w","t","p","d","u"
"411","p",6.25,"p","n","f","w",6.99,14.21,"w","t","p","d","u"
"412","p",6.8,"x","n","f","w",7.24,12.94,"w","t","p","d","a"
"413","p",6.71,"x","n","f","w",7.09,14.96,"w","t","p","d","a"
"414","p",8.38,"x","n","f","w",8.16,15.38,"w","t","p","d","a"
"415","p",6.52,"x","n","f","w",7.29,12.43,"w","t","p","d","u"
"416","p",5.73,"p","n","f","w",6.83,14.08,"w","t","p","d","a"
"417","p",8.03,"x","n","f","w",7.82,13.89,"w","t","p","d","u"
"418","p",8.25,"x","n","f","w",7.05,14.58,"w","t","p","d","a"
"419","p",9,"p","n","f","w",8.79,16.28,"w","t","p","d","u"
"420","p",7.97,"p","n","f","w",8,13.26,"w","t","p","d","u"
"421","p",7.45,"x","n","f","w",8.56,14.67,"w","t","p","d","u"
"422","p",6.27,"p","n","f","w",8.18,13.41,"w","t","p","d","a"
"423","p",7.38,"p","n","f","w",8.33,12.98,"w","t","p","d","a"
"424","p",7.02,"p","n","f","w",7.75,15.3,"w","t","p","d","a"
"425","p",6.9,"p","n","f","w",7.46,13.54,"w","t","p","d","u"
"426","p",7.22,"p","n","f","w",8.01,15.3,"w","t","p","d","a"
"427","p",7.67,"x","n","f","w",7.85,13.84,"w","t","p","d","a"
"428","p",7.83,"x","n","f","w",7.92,16.02,"w","t","p","d","u"
"429","p",6.11,"x","n","f","w",7.53,14.06,"w","t","p","d","a"
"430","p",7.81,"p","n","f","w",7.8,14.7,"w","t","p","d","u"
"431","p",6.59,"x","n","f","w",8.28,15.21,"w","t","p","d","u"
"432","p",6.59,"x","n","f","w",8.58,12.09,"w","t","p","d","u"
"433","p",8.66,"p","n","f","w",8.87,16.85,"w","t","p","d","u"
"434","p",7.9,"x","n","f","w",8.57,18.02,"w","t","p","d","u"
"435","p",6.69,"x","n","f","w",7.4,14.25,"w","t","p","d","u"
"436","p",7.58,"x","n","f","w",8.89,15.76,"w","t","p","d","a"
"437","p",7.22,"p","n","f","w",8.41,15.87,"w","t","p","d","u"
"438","p",7.37,"x","n","f","w",7.22,14.66,"w","t","p","d","u"
"439","p",7.76,"x","n","f","w",7.37,13.72,"w","t","p","d","a"
"440","p",6.84,"p","n","f","w",7.71,15.62,"w","t","p","d","a"
"441","p",7.7,"p","n","f","w",9.6,18,"w","t","p","d","a"
"442","p",9.14,"p","n","f","w",9.13,18.81,"w","t","p","d","u"
"443","p",7.94,"p","n","f","w",9.24,15.9,"w","t","p","d","a"
"444","p",6.37,"x","n","f","w",7.38,13.26,"w","t","p","d","u"
"445","p",7.25,"x","n","f","w",8.54,15.42,"w","t","p","d","a"
"446","p",8.28,"p","n","f","w",8.03,13.89,"w","t","p","d","a"
"447","p",7.18,"x","n","f","w",7.54,15.97,"w","t","p","d","u"
"448","p",5.5,"p","n","f","w",6.28,10.99,"w","t","p","d","a"
"449","p",7,"p","n","f","w",7.22,12.09,"w","t","p","d","u"
"450","p",6.4,"x","n","f","w",7.27,14.66,"w","t","p","d","a"
"451","p",8.54,"p","n","f","w",7.34,12.73,"w","t","p","d","u"
"452","p",8.18,"p","n","f","w",8.19,14.26,"w","t","p","d","u"
"453","p",8.41,"p","n","f","w",8.35,15.84,"w","t","p","d","u"
"454","p",7.43,"x","n","f","w",8.25,14.89,"w","t","p","d","a"
"455","p",7.59,"p","n","f","w",7.86,12.64,"w","t","p","d","a"
"456","p",7.52,"p","n","f","w",8.63,18.21,"w","t","p","d","a"
"457","p",8.1,"p","n","f","w",8.07,13.67,"w","t","p","d","u"
"458","p",6.87,"x","n","f","w",7.31,14.17,"w","t","p","d","a"
"459","p",6.91,"x","n","f","w",8.16,16.1,"w","t","p","d","u"
"460","p",8,"x","n","f","w",7.58,15.87,"w","t","p","d","a"
"461","p",8.48,"p","n","f","w",8.75,16.35,"w","t","p","d","u"
"462","p",7.47,"p","n","f","w",9.1,15.54,"w","t","p","d","a"
"463","p",7.72,"p","n","f","w",8.98,17.12,"w","t","p","d","u"
"464","p",6.29,"p","n","f","w",7.56,13.69,"w","t","p","d","u"
"465","p",7.24,"x","n","f","w",8.56,14.83,"w","t","p","d","u"
"466","p",8.2,"p","n","f","w",8.5,16.31,"w","t","p","d","a"
"467","p",8.59,"p","n","f","w",7.53,16.05,"w","t","p","d","a"
"468","p",7.43,"p","n","f","w",8.36,16.23,"w","t","p","d","u"
"469","p",7.86,"x","n","f","w",7.4,13.4,"w","t","p","d","u"
"470","p",9.89,"x","n","f","w",10.09,20.18,"w","t","p","d","u"
"471","p",8.61,"p","n","f","w",8.45,15.72,"w","t","p","d","u"
"472","p",7.17,"x","n","f","w",7.4,15.23,"w","t","p","d","u"
"473","p",7.08,"x","n","f","w",7.84,14.57,"w","t","p","d","u"
"474","p",6.57,"x","n","f","w",7.84,13.75,"w","t","p","d","a"
"475","p",7.7,"x","n","f","w",7.65,14.9,"w","t","p","d","u"
"476","p",7.21,"x","n","f","w",8.12,14.11,"w","t","p","d","a"
"477","p",7.83,"p","n","f","w",8.84,15.88,"w","t","p","d","u"
"478","p",7.53,"x","n","f","w",7.79,16.13,"w","t","p","d","a"
"479","p",7.93,"p","n","f","w",7.78,14.43,"w","t","p","d","u"
"480","p",7.93,"x","n","f","w",7.58,14.61,"w","t","p","d","a"
"481","p",8.7,"x","n","f","w",8.62,16.83,"w","t","p","d","u"
"482","p",7.09,"p","n","f","w",7.71,12.91,"w","t","p","d","u"
"483","p",8.35,"x","n","f","w",8.79,18.48,"w","t","p","d","u"
"484","p",6.15,"x","n","f","w",7.45,13.62,"w","t","p","d","a"
"485","p",6.06,"p","n","f","w",6.99,11.9,"w","t","p","d","a"
"486","p",7.69,"p","n","f","w",8.65,15.55,"w","t","p","d","u"
"487","p",6.92,"x","n","f","w",9.18,18.11,"w","t","p","d","a"
"488","p",7.67,"x","n","f","w",7.3,14.32,"w","t","p","d","a"
"489","p",6.79,"p","n","f","w",7.47,13.65,"w","t","p","d","u"
"490","p",6.83,"x","n","f","w",8.87,16.22,"w","t","p","d","u"
"491","p",6.38,"x","n","f","w",8.43,14.68,"w","t","p","d","a"
"492","p",6.93,"x","n","f","w",7.13,13.59,"w","t","p","d","a"
"493","p",7.71,"x","n","f","w",7.47,13.22,"w","t","p","d","u"
"494","p",8.43,"x","n","f","w",8.61,17.4,"w","t","p","d","a"
"495","p",7.25,"p","n","f","w",8.74,16.56,"w","t","p","d","u"
"496","p",7.7,"x","n","f","w",8.22,16.29,"w","t","p","d","u"
"497","p",7.83,"p","n","f","w",7.78,13.22,"w","t","p","d","a"
"498","p",7.75,"p","n","f","w",8.8,16.71,"w","t","p","d","a"
"499","p",8.94,"p","n","f","w",9.75,20.04,"w","t","p","d","a"
"500","p",6.34,"x","n","f","w",7.75,15.82,"w","t","p","d","a"
"501","p",5.85,"x","n","f","w",6.96,11.62,"w","t","p","d","u"
"502","p",7.54,"x","n","f","w",7.37,14.53,"w","t","p","d","u"
"503","p",6.96,"x","n","f","w",8.48,18.23,"w","t","p","d","a"
"504","p",8,"x","n","f","w",8.09,15.26,"w","t","p","d","u"
"505","p",8.76,"p","n","f","w",7.94,17.4,"w","t","p","d","u"
"506","p",7.42,"x","n","f","w",8.34,16,"w","t","p","d","a"
"507","p",6.71,"p","n","f","w",7.42,14.02,"w","t","p","d","u"
"508","p",7.13,"p","n","f","w",7.17,13.12,"w","t","p","d","a"
"509","p",8.33,"p","n","f","w",7.59,16.06,"w","t","p","d","a"
"510","p",7.24,"x","n","f","w",8.66,15.56,"w","t","p","d","u"
"511","p",8.7,"x","n","f","w",8.67,17.02,"w","t","p","d","a"
"512","p",7.66,"x","n","f","w",8.36,16.23,"w","t","p","d","a"
"513","p",8.14,"p","n","f","w",7.46,14.82,"w","t","p","d","a"
"514","p",7.42,"p","n","f","w",7.82,16.31,"w","t","p","d","u"
"515","p",8.01,"x","n","f","w",8.08,15.84,"w","t","p","d","u"
"516","p",7.71,"p","n","f","w",7.19,11.56,"w","t","p","d","a"
"517","p",7.94,"p","n","f","w",8.19,16.61,"w","t","p","d","u"
"518","p",8.53,"x","n","f","w",8.66,15.8,"w","t","p","d","u"
"519","p",7.82,"x","n","f","w",7.97,14.3,"w","t","p","d","a"
"520","p",7.18,"p","n","f","w",7.46,15.77,"w","t","p","d","u"
"521","p",6.91,"x","n","f","w",8.12,14.63,"w","t","p","d","u"
"522","p",7.69,"p","n","f","w",9.26,18.08,"w","t","p","d","a"
"523","p",7.39,"x","n","f","w",7.66,13.81,"w","t","p","d","a"
"524","p",8.05,"p","n","f","w",8.66,16.12,"w","t","p","d","u"
"525","p",6.26,"x","n","f","w",7.63,12.84,"w","t","p","d","u"
"526","p",7.17,"p","n","f","w",7.94,14.74,"w","t","p","d","a"
"527","p",7.52,"p","n","f","w",8.06,14.48,"w","t","p","d","a"
"528","p",7.56,"p","n","f","w",7.76,16.14,"w","t","p","d","u"
"529","p",8.43,"p","n","f","w",8.16,17.47,"w","t","p","d","a"
"530","p",6.43,"x","n","f","w",6.84,13.03,"w","t","p","d","u"
"531","p",7.97,"p","n","f","w",7.35,13.43,"w","t","p","d","a"
"532","p",8.54,"p","n","f","w",9.49,17.22,"w","t","p","d","u"
"533","p",6.05,"x","n","f","w",7.31,14.96,"w","t","p","d","a"
"534","p",8.84,"p","n","f","w",8.12,16.65,"w","t","p","d","u"
"535","p",6.29,"p","n","f","w",6.37,13.51,"w","t","p","d","a"
"536","p",9.15,"p","n","f","w",8.16,14.71,"w","t","p","d","u"
"537","p",6.59,"x","n","f","w",7.08,15.42,"w","t","p","d","u"
"538","p",7.38,"p","n","f","w",8.73,17.96,"w","t","p","d","a"
"539","p",7.61,"x","n","f","w",7.94,15.11,"w","t","p","d","a"
"540","p",9.06,"x","n","f","w",8.11,17.08,"w","t","p","d","u"
"541","p",7.31,"x","n","f","w",6.75,12.94,"w","t","p","d","a"
"542","p",8.19,"p","n","f","w",7.42,13.65,"w","t","p","d","u"
"543","p",7.86,"x","n","f","w",8.32,16.44,"w","t","p","d","a"
"544","p",8.03,"x","n","f","w",8.78,16.77,"w","t","p","d","a"
"545","p",8.38,"x","n","f","w",9.13,17.14,"w","t","p","d","u"
"546","p",6.44,"p","n","f","w",8.12,15.42,"w","t","p","d","u"
"547","p",7.33,"p","n","f","w",7.11,11.91,"w","t","p","d","u"
"548","p",7.97,"p","n","f","w",8.22,14.95,"w","t","p","d","a"
"549","p",7.13,"x","n","f","w",8.93,18.96,"w","t","p","d","u"
"550","p",7.02,"x","n","f","w",6.7,11.31,"w","t","p","d","u"
"551","p",8.6,"x","n","f","w",7.39,14.85,"w","t","p","d","u"
"552","p",8.22,"x","n","f","w",8.36,15,"w","t","p","d","u"
"553","p",6.49,"x","n","f","w",7.12,12.72,"w","t","p","d","u"
"554","p",6.88,"p","n","f","w",7.52,13.7,"w","t","p","d","u"
"555","p",7.77,"p","n","f","w",9.07,15.49,"w","t","p","d","a"
"556","p",7.7,"p","n","f","w",7.23,14.52,"w","t","p","d","a"
"557","p",6.14,"p","n","f","w",6.93,15.14,"w","t","p","d","a"
"558","p",8.26,"p","n","f","w",7.52,14.29,"w","t","p","d","u"
"559","p",8.88,"x","n","f","w",8.65,15.99,"w","t","p","d","u"
"560","p",6.77,"x","n","f","w",8.44,13.24,"w","t","p","d","u"
"561","p",7.86,"x","n","f","w",7.62,14.45,"w","t","p","d","a"
"562","p",7.21,"x","n","f","w",6.8,15.25,"w","t","p","d","u"
"563","p",7.92,"p","n","f","w",7.39,14.99,"w","t","p","d","a"
"564","p",8.04,"x","n","f","w",8.67,15.26,"w","t","p","d","u"
"565","p",7.78,"p","n","f","w",7.81,14.95,"w","t","p","d","a"
"566","p",8.11,"x","n","f","w",7.12,14.4,"w","t","p","d","u"
"567","p",8.84,"p","n","f","w",8.69,17.38,"w","t","p","d","u"
"568","p",7.24,"p","n","f","w",8.33,15.77,"w","t","p","d","u"
"569","p",8.61,"p","n","f","w",8.45,15.61,"w","t","p","d","u"
"570","p",7.69,"x","n","f","w",8.07,16.87,"w","t","p","d","u"
"571","p",8.14,"p","n","f","w",8.67,15.08,"w","t","p","d","u"
"572","p",6.06,"x","n","f","w",8.02,16.17,"w","t","p","d","a"
"573","p",5.68,"x","n","f","w",6.86,15.3,"w","t","p","d","a"
"574","p",8.2,"p","n","f","w",8.18,15.44,"w","t","p","d","a"
"575","p",8.62,"x","n","f","w",8.43,16.99,"w","t","p","d","a"
"576","p",6.63,"x","n","f","w",8.06,14.05,"w","t","p","d","a"
"577","p",7.72,"p","n","f","w",8.41,16.69,"w","t","p","d","a"
"578","p",6.24,"x","n","f","w",7.93,13.72,"w","t","p","d","a"
"579","p",7.79,"x","n","f","w",6.91,14.5,"w","t","p","d","a"
"580","p",8.21,"p","n","f","w",9,17.64,"w","t","p","d","a"
"581","p",7.08,"p","n","f","w",7.77,15.05,"w","t","p","d","a"
"582","p",8.44,"p","n","f","w",9.54,18.2,"w","t","p","d","a"
"583","p",7.29,"x","n","f","w",7.27,14.35,"w","t","p","d","u"
"584","p",9.1,"p","n","f","w",8.61,18.79,"w","t","p","d","u"
"585","p",7.54,"p","n","f","w",7.96,13.51,"w","t","p","d","a"
"586","p",8.28,"x","n","f","w",7.92,15.61,"w","t","p","d","u"
"587","p",7.37,"x","n","f","w",8.08,15.43,"w","t","p","d","a"
"588","p",8.23,"x","n","f","w",7.13,12.2,"w","t","p","d","a"
"589","p",8.45,"x","n","f","w",7.84,14.45,"w","t","p","d","a"
"590","p",8.31,"p","n","f","w",7.46,13.14,"w","t","p","d","a"
"591","p",7.03,"p","n","f","w",6.71,10.67,"w","t","p","d","u"
"592","p",8.49,"x","n","f","w",8.66,16.41,"w","t","p","d","a"
"593","p",6.64,"x","n","f","w",7.12,14.16,"w","t","p","d","a"
"594","p",8.87,"p","n","f","w",9.29,17.1,"w","t","p","d","a"
"595","p",6.58,"p","n","f","w",7.21,13.47,"w","t","p","d","u"
"596","p",6.8,"x","n","f","w",7.47,14.3,"w","t","p","d","u"
"597","p",7.59,"p","n","f","w",7.77,13.71,"w","t","p","d","a"
"598","p",7.42,"p","n","f","w",7.41,14.04,"w","t","p","d","a"
"599","p",8.63,"x","n","f","w",7.88,15.96,"w","t","p","d","a"
"600","p",8.05,"x","n","f","w",8.74,16.01,"w","t","p","d","a"
"601","p",7.31,"p","n","f","w",7.26,13.97,"w","t","p","d","u"
"602","p",9.3,"p","n","f","w",9,16.33,"w","t","p","d","a"
"603","p",8.19,"x","n","f","w",8.78,16.05,"w","t","p","d","a"
"604","p",7.74,"x","n","f","w",7.95,16.52,"w","t","p","d","u"
"605","p",7.55,"x","n","f","w",7.58,14.49,"w","t","p","d","a"
"606","p",8.27,"x","n","f","w",8.65,16.27,"w","t","p","d","a"
"607","p",5.81,"p","n","f","w",7.19,13.68,"w","t","p","d","a"
"608","p",7.03,"p","n","f","w",7.95,12.54,"w","t","p","d","u"
"609","p",6.88,"x","n","f","w",7.51,13.83,"w","t","p","d","u"
"610","p",7.19,"x","n","f","w",8.08,12.86,"w","t","p","d","a"
"611","p",8.01,"p","n","f","w",7.3,13.64,"w","t","p","d","a"
"612","p",7.65,"p","n","f","w",8.63,17.31,"w","t","p","d","u"
"613","p",6.28,"x","n","f","w",7.72,11.83,"w","t","p","d","a"
"614","p",7.42,"p","n","f","w",7.89,13.94,"w","t","p","d","a"
"615","p",6.44,"p","n","f","w",7.46,9.92,"w","t","p","d","a"
"616","p",8.36,"p","n","f","w",7.65,15.22,"w","t","p","d","u"
"617","p",7.53,"x","n","f","w",7.99,15.99,"w","t","p","d","u"
"618","p",7.64,"x","n","f","w",8.31,13.47,"w","t","p","d","a"
"619","p",7.36,"p","n","f","w",8.28,16.35,"w","t","p","d","u"
"620","p",6.32,"p","n","f","w",6.7,10.75,"w","t","p","d","u"
"621","p",7.77,"p","n","f","w",8.87,17.98,"w","t","p","d","a"
"622","p",5.18,"x","n","f","w",7.35,11.91,"w","t","p","d","a"
"623","p",6.99,"x","n","f","w",7.87,14.7,"w","t","p","d","a"
"624","p",7.75,"x","n","f","w",7.34,13.45,"w","t","p","d","u"
"625","p",7.65,"x","n","f","w",7.81,13.96,"w","t","p","d","a"
"626","p",6.87,"p","n","f","w",8.2,15,"w","t","p","d","a"
"627","p",8.44,"p","n","f","w",9.08,16.19,"w","t","p","d","a"
"628","p",7.81,"x","n","f","w",7.78,12.57,"w","t","p","d","u"
"629","p",7.68,"x","n","f","w",8.57,14.79,"w","t","p","d","u"
"630","p",8.57,"x","n","f","w",7.63,16.07,"w","t","p","d","a"
"631","p",7.25,"p","n","f","w",8.11,14.94,"w","t","p","d","u"
"632","p",8.34,"p","n","f","w",8.82,16.32,"w","t","p","d","a"
"633","p",7.06,"x","n","f","w",8.13,14.14,"w","t","p","d","u"
"634","p",5.94,"x","n","f","w",7.94,15.37,"w","t","p","d","a"
"635","p",8.89,"x","n","f","w",8.65,14.81,"w","t","p","d","a"
"636","p",7.62,"x","n","f","w",6.76,10.96,"w","t","p","d","a"
"637","p",8.08,"p","n","f","w",8.5,15.03,"w","t","p","d","a"
"638","p",8.05,"p","n","f","w",8.73,16.01,"w","t","p","d","a"
"639","p",6.43,"p","n","f","w",7.83,16.22,"w","t","p","d","u"
"640","p",6.99,"x","n","f","w",6.51,13.6,"w","t","p","d","u"
"641","p",6.66,"p","n","f","w",7.39,15.45,"w","t","p","d","u"
"642","p",7.37,"p","n","f","w",7.45,14.17,"w","t","p","d","u"
"643","p",6.46,"p","n","f","w",7.74,14.7,"w","t","p","d","u"
"644","p",6.68,"x","n","f","w",7.16,14.87,"w","t","p","d","a"
"645","p",6.15,"p","n","f","w",7.16,13.02,"w","t","p","d","a"
"646","p",8.8,"p","n","f","w",8.72,18.11,"w","t","p","d","u"
"647","p",7.8,"p","n","f","w",8.92,15.9,"w","t","p","d","u"
"648","p",7.51,"x","n","f","w",8.49,17.11,"w","t","p","d","u"
"649","p",6.4,"p","n","f","w",8.37,15.59,"w","t","p","d","a"
"650","p",7.64,"x","n","f","w",7.64,14.7,"w","t","p","d","a"
"651","p",6.69,"x","n","f","w",8.2,14.05,"w","t","p","d","u"
"652","p",8.64,"x","n","f","w",8.11,15.81,"w","t","p","d","u"
"653","p",6.74,"p","n","f","w",7.94,16.26,"w","t","p","d","u"
"654","p",6.23,"p","n","f","w",6.69,13.28,"w","t","p","d","a"
"655","p",6.38,"x","n","f","w",7.89,11.89,"w","t","p","d","a"
"656","p",8.36,"x","n","f","w",8.13,14.06,"w","t","p","d","a"
"657","p",7.99,"p","n","f","w",8.57,15.44,"w","t","p","d","a"
"658","p",8.28,"x","n","f","w",9.79,18.79,"w","t","p","d","u"
"659","p",7.98,"x","n","f","w",7.95,14.5,"w","t","p","d","u"
"660","p",6.14,"x","n","f","w",7.2,13.51,"w","t","p","d","a"
"661","p",7.02,"x","n","f","w",8.27,15.39,"w","t","p","d","u"
"662","p",7.66,"p","n","f","w",7.08,14.4,"w","t","p","d","a"
"663","p",6.91,"x","n","f","w",7.15,11.66,"w","t","p","d","u"
"664","p",8.63,"x","n","f","w",8.34,16.12,"w","t","p","d","a"
"665","p",7.96,"x","n","f","w",8.64,15.03,"w","t","p","d","a"
"666","p",7.75,"x","n","f","w",8.15,16.26,"w","t","p","d","u"
"667","p",9.14,"x","n","f","w",9.43,17.31,"w","t","p","d","a"
"668","p",6.21,"p","n","f","w",7.33,14.8,"w","t","p","d","u"
"669","p",7.85,"p","n","f","w",8.69,16.55,"w","t","p","d","u"
"670","p",7.52,"x","n","f","w",8.09,15.99,"w","t","p","d","a"
"671","p",8.29,"p","n","f","w",8.36,16.11,"w","t","p","d","a"
"672","p",7.33,"p","n","f","w",8.65,15.49,"w","t","p","d","a"
"673","p",7.43,"p","n","f","w",7.39,12.12,"w","t","p","d","u"
"674","p",8.26,"x","n","f","w",7.98,13.82,"w","t","p","d","u"
"675","p",8.46,"x","n","f","w",8.14,14.63,"w","t","p","d","u"
"676","p",8.33,"x","n","f","w",7.98,13.95,"w","t","p","d","a"
"677","p",7.07,"p","n","f","w",7.16,13.24,"w","t","p","d","a"
"678","p",8.41,"p","n","f","w",8,15.8,"w","t","p","d","u"
"679","p",6.6,"p","n","f","w",8.2,13.7,"w","t","p","d","u"
"680","p",7.93,"x","n","f","w",7.51,15.27,"w","t","p","d","u"
"681","p",7.85,"p","n","f","w",7,12.25,"w","t","p","d","a"
"682","p",6.32,"p","n","f","w",7.46,13.16,"w","t","p","d","a"
"683","p",7.51,"x","n","f","w",8.04,14.59,"w","t","p","d","u"
"684","p",6.97,"p","n","f","w",8.01,15.94,"w","t","p","d","u"
"685","p",7.1,"p","n","f","w",7.75,16.06,"w","t","p","d","u"
"686","p",8.43,"x","n","f","w",9.37,18.78,"w","t","p","d","u"
"687","p",6.15,"x","n","f","w",7.57,13.47,"w","t","p","d","a"
"688","p",9.98,"p","n","f","w",9.53,18.08,"w","t","p","d","a"
"689","p",7.48,"p","n","f","w",8.69,16.76,"w","t","p","d","u"
"690","p",7.93,"p","n","f","w",8.71,16.14,"w","t","p","d","a"
"691","p",5.6,"x","n","f","w",7.02,13.74,"w","t","p","d","u"
"692","p",7.11,"p","n","f","w",7.91,12.46,"w","t","p","d","u"
"693","p",8.66,"p","n","f","w",7.74,14.41,"w","t","p","d","u"
"694","p",8.08,"p","n","f","w",7.99,14.06,"w","t","p","d","u"
"695","p",7.76,"p","n","f","w",8.13,14.7,"w","t","p","d","a"
"696","p",6.41,"p","n","f","w",6.86,11.78,"w","t","p","d","u"
"697","p",8.46,"x","n","f","w",8.85,17.91,"w","t","p","d","u"
"698","p",7.39,"p","n","f","w",7.83,17.28,"w","t","p","d","u"
"699","p",7.47,"p","n","f","w",7.56,13.92,"w","t","p","d","a"
"700","p",7.62,"p","n","f","w",8.99,17.99,"w","t","p","d","u"
"701","p",9.23,"x","n","f","w",8.5,16.49,"w","t","p","d","u"
"702","p",8.12,"x","n","f","w",8.6,17.14,"w","t","p","d","a"
"703","p",7.9,"p","n","f","w",7.5,16.17,"w","t","p","d","a"
"704","p",8.36,"x","n","f","w",9.84,19.31,"w","t","p","d","u"
"705","p",6.64,"p","n","f","w",7.32,13.49,"w","t","p","d","u"
"706","p",7.57,"x","n","f","w",6.48,11.16,"w","t","p","d","u"
"707","p",11.82,"f","g","f","w",11.38,16.27,"w","t","e","d","a"
"708","p",11.96,"f","g","f","w",10.95,14.16,"w","t","g","d","a"
"709","p",10.47,"x","g","f","w",10.81,15.5,"w","t","g","d","a"
"710","p",11.94,"x","g","f","w",10.62,12.62,"w","t","g","d","u"
"711","p",13.15,"f","g","f","w",11.3,16.25,"w","t","g","d","a"
"712","p",11.99,"x","g","f","w",11.2,14.27,"w","t","e","d","a"
"713","p",11.44,"x","n","f","w",10.86,14.21,"w","t","e","d","u"
"714","p",11.84,"x","n","f","w",10.85,14.53,"w","t","e","d","u"
"715","p",12.26,"f","n","f","w",11.3,16.66,"w","t","e","d","a"
"716","p",13.34,"f","n","f","w",11.41,16.86,"w","t","g","d","u"
"717","p",12.42,"x","n","f","w",10.87,14.62,"w","t","g","d","a"
"718","p",12.48,"x","g","f","w",11.33,15.2,"w","t","g","d","u"
